municipio,ano_mes,passageiros
PONTA PORÃ,2023-09,2330.0
PONTA PORÃ,2023-10,1843.0
PONTA PORÃ,2023-11,1996.0
PONTA PORÃ,2023-12,2218.0
PONTA PORÃ,2024-01,2318.0
PONTA PORÃ,2024-02,1824.0
PONTA PORÃ,2024-03,2068.0
PONTA PORÃ,2024-04,2025.0
PONTA PORÃ,2024-05,1764.0
PONTA PORÃ,2024-06,1000.0
PONTA PORÃ,2024-07,1510.0
PONTA PORÃ,2024-08,1637.0
PONTA PORÃ,2024-09,1405.0
PONTA PORÃ,2024-10,1352.0
PONTA PORÃ,2024-11,1235.0
PONTA PORÃ,2024-12,1390.0
PONTA PORÃ,2025-01,1202.0
PONTA PORÃ,2025-02,1224.0
PONTA PORÃ,2025-03,1387.0
PONTA PORÃ,2025-04,1198.0
PONTA PORÃ,2025-05,1335.0
PONTA PORÃ,2025-06,937.0
PONTA PORÃ,2025-07,1382.0
PONTA PORÃ,2025-08,1229.0
PONTA PORÃ,2025-09,1051.0
PONTA PORÃ,2025-10,1331.0
PONTA PORÃ,2025-11,786.0
PONTA PORÃ,2025-12,1307.0
PORTO ALEGRE,2021-01,202105.0
PORTO ALEGRE,2021-02,152120.0
PORTO ALEGRE,2021-03,80032.0
PORTO ALEGRE,2021-04,82247.0
PORTO ALEGRE,2021-05,128889.0
PORTO ALEGRE,2021-06,165859.0
PORTO ALEGRE,2021-07,226852.0
PORTO ALEGRE,2021-08,224684.0
PORTO ALEGRE,2021-09,224999.0
PORTO ALEGRE,2021-10,244836.0
PORTO ALEGRE,2021-11,300520.0
PORTO ALEGRE,2021-12,304214.0
PORTO ALEGRE,2022-01,281763.0
PORTO ALEGRE,2022-02,190669.0
PORTO ALEGRE,2022-03,240300.0
PORTO ALEGRE,2022-04,242142.0
PORTO ALEGRE,2022-05,266864.0
PORTO ALEGRE,2022-06,256996.0
PORTO ALEGRE,2022-07,317214.0
PORTO ALEGRE,2022-08,289221.0
PORTO ALEGRE,2022-09,267026.0
PORTO ALEGRE,2022-10,266799.0
PORTO ALEGRE,2022-11,315567.0
PORTO ALEGRE,2022-12,294311.0
PORTO ALEGRE,2023-01,304791.0
PORTO ALEGRE,2023-02,235330.0
PORTO ALEGRE,2023-03,280123.0
PORTO ALEGRE,2023-04,269635.0
PORTO ALEGRE,2023-05,306161.0
PORTO ALEGRE,2023-06,306951.0
PORTO ALEGRE,2023-07,353120.0
PORTO ALEGRE,2023-08,342299.0
PORTO ALEGRE,2023-09,311766.0
PORTO ALEGRE,2023-10,307755.0
PORTO ALEGRE,2023-11,333164.0
PORTO ALEGRE,2023-12,321339.0
PORTO ALEGRE,2024-01,304862.0
PORTO ALEGRE,2024-02,237560.0
PORTO ALEGRE,2024-03,282634.0
PORTO ALEGRE,2024-04,279367.0
PORTO ALEGRE,2024-05,22037.0
PORTO ALEGRE,2024-06,0.0
PORTO ALEGRE,2024-10,67931.0
PORTO ALEGRE,2024-11,233284.0
PORTO ALEGRE,2024-12,244688.0
PORTO ALEGRE,2025-01,265475.0
PORTO ALEGRE,2025-02,224085.0
PORTO ALEGRE,2025-03,262542.0
PORTO ALEGRE,2025-04,281105.0
PORTO ALEGRE,2025-05,290931.0
PORTO ALEGRE,2025-06,295718.0
PORTO ALEGRE,2025-07,330219.0
PORTO ALEGRE,2025-08,314693.0
PORTO ALEGRE,2025-09,321177.0
PORTO ALEGRE,2025-10,331071.0
PORTO ALEGRE,2025-11,355337.0
PORTO ALEGRE,2025-12,356421.0
PORTO ALEGRE DO NORTE,2021-10,9.0
PORTO ALEGRE DO NORTE,2021-11,27.0
PORTO ALEGRE DO NORTE,2021-12,0.0
PORTO ALEGRE DO NORTE,2022-02,0.0
PORTO ALEGRE DO NORTE,2022-03,0.0
PORTO ALEGRE DO NORTE,2022-04,11.0
PORTO ALEGRE DO NORTE,2022-05,16.0
PORTO ALEGRE DO NORTE,2022-06,19.0
PORTO ALEGRE DO NORTE,2022-07,17.0
PORTO DE MOZ,2021-01,127.0
PORTO DE MOZ,2021-02,94.0
PORTO DE MOZ,2021-03,22.0
PORTO DE MOZ,2022-02,17.0
PORTO DE MOZ,2022-03,40.0
PORTO DE MOZ,2022-04,38.0
PORTO DE MOZ,2022-05,46.0
PORTO DE MOZ,2022-06,31.0
PORTO DE MOZ,2022-07,43.0
PORTO DE MOZ,2022-08,59.0
PORTO DE MOZ,2022-09,46.0
PORTO DE MOZ,2022-10,52.0
PORTO DE MOZ,2022-11,22.0
PORTO DE MOZ,2022-12,19.0
PORTO DE MOZ,2023-01,31.0
PORTO DE MOZ,2023-02,23.0
PORTO DE MOZ,2023-03,13.0
PORTO DE MOZ,2023-04,17.0
PORTO DE MOZ,2023-05,18.0
PORTO DE MOZ,2023-06,13.0
PORTO DE MOZ,2023-07,13.0
PORTO DE MOZ,2023-08,23.0
PORTO DE MOZ,2023-09,13.0
PORTO DE MOZ,2023-10,25.0
PORTO DE MOZ,2023-11,8.0
PORTO DE MOZ,2023-12,9.0
PORTO DE MOZ,2024-01,11.0
PORTO DE MOZ,2024-02,1.0
PORTO DE MOZ,2024-03,6.0
PORTO DE MOZ,2024-04,9.0
PORTO DE MOZ,2024-05,1.0
PORTO DE MOZ,2024-06,3.0
PORTO DE MOZ,2024-07,29.0
PORTO DE MOZ,2024-08,39.0
PORTO DE MOZ,2024-09,32.0
PORTO DE MOZ,2024-10,37.0
PORTO DE MOZ,2024-11,53.0
PORTO DE MOZ,2024-12,55.0
PORTO DE MOZ,2025-01,53.0
PORTO DE MOZ,2025-02,45.0
PORTO DE MOZ,2025-03,35.0
PORTO DE MOZ,2025-04,25.0
PORTO DE MOZ,2025-05,38.0
PORTO DE MOZ,2025-06,28.0
PORTO DE MOZ,2025-07,62.0
PORTO DE MOZ,2025-08,35.0
PORTO DE MOZ,2025-09,45.0
PORTO DE MOZ,2025-10,35.0
PORTO DE MOZ,2025-11,17.0
PORTO DE MOZ,2025-12,22.0
PORTO SEGURO,2021-01,112308.0
PORTO SEGURO,2021-02,52680.0
PORTO SEGURO,2021-03,39829.0
PORTO SEGURO,2021-04,26013.0
PORTO SEGURO,2021-05,33704.0
PORTO SEGURO,2021-06,39804.0
PORTO SEGURO,2021-07,80473.0
PORTO SEGURO,2021-08,59614.0
PORTO SEGURO,2021-09,60725.0
PORTO SEGURO,2021-10,70145.0
PORTO SEGURO,2021-11,73243.0
PORTO SEGURO,2021-12,86703.0
PORTO SEGURO,2022-01,125751.0
PORTO SEGURO,2022-02,72624.0
PORTO SEGURO,2022-03,84301.0
PORTO SEGURO,2022-04,72097.0
PORTO SEGURO,2022-05,66855.0
PORTO SEGURO,2022-06,59045.0
PORTO SEGURO,2022-07,111663.0
PORTO SEGURO,2022-08,77796.0
PORTO SEGURO,2022-09,71098.0
PORTO SEGURO,2022-10,83672.0
PORTO SEGURO,2022-11,79277.0
PORTO SEGURO,2022-12,89907.0
PORTO SEGURO,2023-01,132224.0
PORTO SEGURO,2023-02,87342.0
PORTO SEGURO,2023-03,82376.0
PORTO SEGURO,2023-04,66081.0
PORTO SEGURO,2023-05,60740.0
PORTO SEGURO,2023-06,59921.0
PORTO SEGURO,2023-07,111418.0
PORTO SEGURO,2023-08,77404.0
PORTO SEGURO,2023-09,81110.0
PORTO SEGURO,2023-10,84001.0
PORTO SEGURO,2023-11,74011.0
PORTO SEGURO,2023-12,87401.0
PORTO SEGURO,2024-01,126360.0
PORTO SEGURO,2024-02,95593.0
PORTO SEGURO,2024-03,83305.0
PORTO SEGURO,2024-04,71770.0
PORTO SEGURO,2024-05,71408.0
PORTO SEGURO,2024-06,74059.0
PORTO SEGURO,2024-07,127123.0
PORTO SEGURO,2024-08,92302.0
PORTO SEGURO,2024-09,84716.0
PORTO SEGURO,2024-10,88039.0
PORTO SEGURO,2024-11,85952.0
PORTO SEGURO,2024-12,96290.0
PORTO SEGURO,2025-01,147191.0
PORTO SEGURO,2025-02,89136.0
PORTO SEGURO,2025-03,95751.0
PORTO SEGURO,2025-04,90190.0
PORTO SEGURO,2025-05,91383.0
PORTO SEGURO,2025-06,85778.0
PORTO SEGURO,2025-07,139014.0
PORTO SEGURO,2025-08,107155.0
PORTO SEGURO,2025-09,104123.0
PORTO SEGURO,2025-10,108489.0
PORTO SEGURO,2025-11,102785.0
PORTO SEGURO,2025-12,107725.0
PORTO VELHO,2021-01,32215.0
PORTO VELHO,2021-02,20500.0
PORTO VELHO,2021-03,18328.0
PORTO VELHO,2021-04,16500.0
PORTO VELHO,2021-05,22149.0
PORTO VELHO,2021-06,24371.0
PORTO VELHO,2021-07,28536.0
PORTO VELHO,2021-08,28989.0
PORTO VELHO,2021-09,30764.0
PORTO VELHO,2021-10,32063.0
PORTO VELHO,2021-11,32642.0
PORTO VELHO,2021-12,45227.0
PORTO VELHO,2022-01,41448.0
PORTO VELHO,2022-02,26149.0
PORTO VELHO,2022-03,28675.0
PORTO VELHO,2022-04,26181.0
PORTO VELHO,2022-05,27354.0
PORTO VELHO,2022-06,25701.0
PORTO VELHO,2022-07,30229.0
PORTO VELHO,2022-08,29514.0
PORTO VELHO,2022-09,27237.0
PORTO VELHO,2022-10,27012.0
PORTO VELHO,2022-11,28251.0
PORTO VELHO,2022-12,35380.0
PORTO VELHO,2023-01,36778.0
PORTO VELHO,2023-02,24057.0
PORTO VELHO,2023-03,26652.0
PORTO VELHO,2023-04,23443.0
PORTO VELHO,2023-05,24955.0
PORTO VELHO,2023-06,21750.0
PORTO VELHO,2023-07,25009.0
PORTO VELHO,2023-08,23846.0
PORTO VELHO,2023-09,20396.0
PORTO VELHO,2023-10,19077.0
PORTO VELHO,2023-11,15328.0
PORTO VELHO,2023-12,17294.0
PORTO VELHO,2024-01,18750.0
PORTO VELHO,2024-02,16752.0
PORTO VELHO,2024-03,18329.0
PORTO VELHO,2024-04,16453.0
PORTO VELHO,2024-05,17794.0
PORTO VELHO,2024-06,16946.0
PORTO VELHO,2024-07,18608.0
PORTO VELHO,2024-08,18381.0
PORTO VELHO,2024-09,17872.0
PORTO VELHO,2024-10,22146.0
PORTO VELHO,2024-11,25952.0
PORTO VELHO,2024-12,26644.0
PORTO VELHO,2025-01,24219.0
PORTO VELHO,2025-02,21110.0
PORTO VELHO,2025-03,23586.0
PORTO VELHO,2025-04,26475.0
PORTO VELHO,2025-05,27585.0
PORTO VELHO,2025-06,27821.0
PORTO VELHO,2025-07,28558.0
PORTO VELHO,2025-08,26139.0
PORTO VELHO,2025-09,22846.0
PORTO VELHO,2025-10,24390.0
PORTO VELHO,2025-11,23572.0
PORTO VELHO,2025-12,26231.0
PRESIDENTE PRUDENTE,2021-01,7060.0
PRESIDENTE PRUDENTE,2021-02,4456.0
PRESIDENTE PRUDENTE,2021-03,2984.0
PRESIDENTE PRUDENTE,2021-04,2434.0
PRESIDENTE PRUDENTE,2021-05,3663.0
PRESIDENTE PRUDENTE,2021-06,4301.0
PRESIDENTE PRUDENTE,2021-07,6039.0
PRESIDENTE PRUDENTE,2021-08,4810.0
PRESIDENTE PRUDENTE,2021-09,6636.0
PRESIDENTE PRUDENTE,2021-10,6868.0
PRESIDENTE PRUDENTE,2021-11,7390.0
PRESIDENTE PRUDENTE,2021-12,8391.0
PRESIDENTE PRUDENTE,2022-01,7834.0
PRESIDENTE PRUDENTE,2022-02,4966.0
PRESIDENTE PRUDENTE,2022-03,7150.0
PRESIDENTE PRUDENTE,2022-04,7951.0
PRESIDENTE PRUDENTE,2022-05,8995.0
PRESIDENTE PRUDENTE,2022-06,7661.0
PRESIDENTE PRUDENTE,2022-07,8890.0
PRESIDENTE PRUDENTE,2022-08,10292.0
PRESIDENTE PRUDENTE,2022-09,10490.0
PRESIDENTE PRUDENTE,2022-10,10629.0
PRESIDENTE PRUDENTE,2022-11,10263.0
PRESIDENTE PRUDENTE,2022-12,12991.0
PRESIDENTE PRUDENTE,2023-01,12798.0
PRESIDENTE PRUDENTE,2023-02,9213.0
PRESIDENTE PRUDENTE,2023-03,10630.0
PRESIDENTE PRUDENTE,2023-04,10877.0
PRESIDENTE PRUDENTE,2023-05,10652.0
PRESIDENTE PRUDENTE,2023-06,11630.0
PRESIDENTE PRUDENTE,2023-07,14354.0
PRESIDENTE PRUDENTE,2023-08,12957.0
PRESIDENTE PRUDENTE,2023-09,11923.0
PRESIDENTE PRUDENTE,2023-10,12245.0
PRESIDENTE PRUDENTE,2023-11,10799.0
PRESIDENTE PRUDENTE,2023-12,11535.0
PRESIDENTE PRUDENTE,2024-01,11863.0
PRESIDENTE PRUDENTE,2024-02,8767.0
PRESIDENTE PRUDENTE,2024-03,11072.0
PRESIDENTE PRUDENTE,2024-04,12882.0
PRESIDENTE PRUDENTE,2024-05,13678.0
PRESIDENTE PRUDENTE,2024-06,13739.0
PRESIDENTE PRUDENTE,2024-07,15581.0
PRESIDENTE PRUDENTE,2024-08,12404.0
PRESIDENTE PRUDENTE,2024-09,11910.0
PRESIDENTE PRUDENTE,2024-10,13192.0
PRESIDENTE PRUDENTE,2024-11,13088.0
PRESIDENTE PRUDENTE,2024-12,15541.0
PRESIDENTE PRUDENTE,2025-01,15151.0
PRESIDENTE PRUDENTE,2025-02,10784.0
PRESIDENTE PRUDENTE,2025-03,11734.0
PRESIDENTE PRUDENTE,2025-04,10089.0
PRESIDENTE PRUDENTE,2025-05,10649.0
PRESIDENTE PRUDENTE,2025-06,10341.0
PRESIDENTE PRUDENTE,2025-07,12157.0
PRESIDENTE PRUDENTE,2025-08,9583.0
PRESIDENTE PRUDENTE,2025-09,9087.0
PRESIDENTE PRUDENTE,2025-10,9082.0
PRESIDENTE PRUDENTE,2025-11,8275.0
PRESIDENTE PRUDENTE,2025-12,9964.0
RECIFE,2021-01,362265.0
RECIFE,2021-02,271042.0
RECIFE,2021-03,248516.0
RECIFE,2021-04,196021.0
RECIFE,2021-05,232679.0
RECIFE,2021-06,262057.0
RECIFE,2021-07,353101.0
RECIFE,2021-08,329022.0
RECIFE,2021-09,328553.0
RECIFE,2021-10,350401.0
RECIFE,2021-11,357726.0
RECIFE,2021-12,379839.0
RECIFE,2022-01,418621.0
RECIFE,2022-02,315739.0
RECIFE,2022-03,367726.0
RECIFE,2022-04,338500.0
RECIFE,2022-05,347526.0
RECIFE,2022-06,314584.0
RECIFE,2022-07,395826.0
RECIFE,2022-08,368059.0
RECIFE,2022-09,335866.0
RECIFE,2022-10,343823.0
RECIFE,2022-11,324229.0
RECIFE,2022-12,346897.0
RECIFE,2023-01,443148.0
RECIFE,2023-02,335387.0
RECIFE,2023-03,368696.0
RECIFE,2023-04,309954.0
RECIFE,2023-05,337043.0
RECIFE,2023-06,332648.0
RECIFE,2023-07,422258.0
RECIFE,2023-08,389854.0
RECIFE,2023-09,363758.0
RECIFE,2023-10,380105.0
RECIFE,2023-11,361864.0
RECIFE,2023-12,367244.0
RECIFE,2024-01,468797.0
RECIFE,2024-02,366778.0
RECIFE,2024-03,379222.0
RECIFE,2024-04,355517.0
RECIFE,2024-05,370371.0
RECIFE,2024-06,377977.0
RECIFE,2024-07,420915.0
RECIFE,2024-08,410923.0
RECIFE,2024-09,409240.0
RECIFE,2024-10,423370.0
RECIFE,2024-11,383828.0
RECIFE,2024-12,382503.0
RECIFE,2025-01,484733.0
RECIFE,2025-02,379695.0
RECIFE,2025-03,393682.0
RECIFE,2025-04,375443.0
RECIFE,2025-05,377842.0
RECIFE,2025-06,368044.0
RECIFE,2025-07,430763.0
RECIFE,2025-08,418314.0
RECIFE,2025-09,404679.0
RECIFE,2025-10,430766.0
RECIFE,2025-11,412996.0
RECIFE,2025-12,410136.0
REDENÇÃO,2025-04,0.0
REDENÇÃO,2025-05,0.0
RIBEIRÃO PRETO,2021-01,19293.0
RIBEIRÃO PRETO,2021-02,14166.0
RIBEIRÃO PRETO,2021-03,9343.0
RIBEIRÃO PRETO,2021-04,7268.0
RIBEIRÃO PRETO,2021-05,10454.0
RIBEIRÃO PRETO,2021-06,11629.0
RIBEIRÃO PRETO,2021-07,17285.0
RIBEIRÃO PRETO,2021-08,19021.0
RIBEIRÃO PRETO,2021-09,19828.0
RIBEIRÃO PRETO,2021-10,20825.0
RIBEIRÃO PRETO,2021-11,18981.0
RIBEIRÃO PRETO,2021-12,25221.0
RIBEIRÃO PRETO,2022-01,22289.0
RIBEIRÃO PRETO,2022-02,15636.0
RIBEIRÃO PRETO,2022-03,21231.0
RIBEIRÃO PRETO,2022-04,22955.0
RIBEIRÃO PRETO,2022-05,22277.0
RIBEIRÃO PRETO,2022-06,19095.0
RIBEIRÃO PRETO,2022-07,24967.0
RIBEIRÃO PRETO,2022-08,23986.0
RIBEIRÃO PRETO,2022-09,23447.0
RIBEIRÃO PRETO,2022-10,23604.0
RIBEIRÃO PRETO,2022-11,23549.0
RIBEIRÃO PRETO,2022-12,25694.0
RIBEIRÃO PRETO,2023-01,23763.0
RIBEIRÃO PRETO,2023-02,19649.0
RIBEIRÃO PRETO,2023-03,23541.0
RIBEIRÃO PRETO,2023-04,23010.0
RIBEIRÃO PRETO,2023-05,26447.0
RIBEIRÃO PRETO,2023-06,24778.0
RIBEIRÃO PRETO,2023-07,30001.0
RIBEIRÃO PRETO,2023-08,28251.0
RIBEIRÃO PRETO,2023-09,28254.0
RIBEIRÃO PRETO,2023-10,26995.0
RIBEIRÃO PRETO,2023-11,25005.0
RIBEIRÃO PRETO,2023-12,27190.0
RIBEIRÃO PRETO,2024-01,25409.0
RIBEIRÃO PRETO,2024-02,21033.0
RIBEIRÃO PRETO,2024-03,26221.0
RIBEIRÃO PRETO,2024-04,25797.0
RIBEIRÃO PRETO,2024-05,28566.0
RIBEIRÃO PRETO,2024-06,27482.0
RIBEIRÃO PRETO,2024-07,28794.0
RIBEIRÃO PRETO,2024-08,27414.0
RIBEIRÃO PRETO,2024-09,27421.0
RIBEIRÃO PRETO,2024-10,27325.0
RIBEIRÃO PRETO,2024-11,27429.0
RIBEIRÃO PRETO,2024-12,30518.0
RIBEIRÃO PRETO,2025-01,27940.0
RIBEIRÃO PRETO,2025-02,24259.0
RIBEIRÃO PRETO,2025-03,25092.0
RIBEIRÃO PRETO,2025-04,26774.0
RIBEIRÃO PRETO,2025-05,28790.0
RIBEIRÃO PRETO,2025-06,27955.0
RIBEIRÃO PRETO,2025-07,28472.0
RIBEIRÃO PRETO,2025-08,29434.0
RIBEIRÃO PRETO,2025-09,28662.0
RIBEIRÃO PRETO,2025-10,33713.0
RIBEIRÃO PRETO,2025-11,36810.0
RIBEIRÃO PRETO,2025-12,35600.0
RIO BRANCO,2021-01,12190.0
RIO BRANCO,2021-02,9231.0
RIO BRANCO,2021-03,5896.0
RIO BRANCO,2021-04,5642.0
RIO BRANCO,2021-05,7932.0
RIO BRANCO,2021-06,8586.0
RIO BRANCO,2021-07,11947.0
RIO BRANCO,2021-08,13483.0
RIO BRANCO,2021-09,14112.0
RIO BRANCO,2021-10,14839.0
RIO BRANCO,2021-11,15563.0
RIO BRANCO,2021-12,17670.0
RIO BRANCO,2022-01,15516.0
RIO BRANCO,2022-02,13353.0
RIO BRANCO,2022-03,13361.0
RIO BRANCO,2022-04,11367.0
RIO BRANCO,2022-05,11013.0
RIO BRANCO,2022-06,9902.0
RIO BRANCO,2022-07,14108.0
RIO BRANCO,2022-08,15800.0
RIO BRANCO,2022-09,14619.0
RIO BRANCO,2022-10,14166.0
RIO BRANCO,2022-11,15210.0
RIO BRANCO,2022-12,16958.0
RIO BRANCO,2023-01,16612.0
RIO BRANCO,2023-02,13177.0
RIO BRANCO,2023-03,13377.0
RIO BRANCO,2023-04,10871.0
RIO BRANCO,2023-05,12361.0
RIO BRANCO,2023-06,11700.0
RIO BRANCO,2023-07,12011.0
RIO BRANCO,2023-08,10469.0
RIO BRANCO,2023-09,10115.0
RIO BRANCO,2023-10,10342.0
RIO BRANCO,2023-11,13510.0
RIO BRANCO,2023-12,15453.0
RIO BRANCO,2024-01,13810.0
RIO BRANCO,2024-02,13123.0
RIO BRANCO,2024-03,13165.0
RIO BRANCO,2024-04,12559.0
RIO BRANCO,2024-05,13357.0
RIO BRANCO,2024-06,14192.0
RIO BRANCO,2024-07,14778.0
RIO BRANCO,2024-08,14596.0
RIO BRANCO,2024-09,14531.0
RIO BRANCO,2024-10,15355.0
RIO BRANCO,2024-11,15060.0
RIO BRANCO,2024-12,16130.0
RIO BRANCO,2025-01,15926.0
RIO BRANCO,2025-02,13849.0
RIO BRANCO,2025-03,13713.0
RIO BRANCO,2025-04,14112.0
RIO BRANCO,2025-05,14989.0
RIO BRANCO,2025-06,14778.0
RIO BRANCO,2025-07,16207.0
RIO BRANCO,2025-08,16453.0
RIO BRANCO,2025-09,15162.0
RIO BRANCO,2025-10,16665.0
RIO BRANCO,2025-11,15096.0
RIO BRANCO,2025-12,16712.0
RIO DE JANEIRO,2021-01,512142.0
RIO DE JANEIRO,2021-02,350069.0
RIO DE JANEIRO,2021-03,259446.0
RIO DE JANEIRO,2021-04,203619.0
RIO DE JANEIRO,2021-05,288072.0
RIO DE JANEIRO,2021-06,335947.0
RIO DE JANEIRO,2021-07,465102.0
RIO DE JANEIRO,2021-08,457090.0
RIO DE JANEIRO,2021-09,518457.0
RIO DE JANEIRO,2021-10,557331.0
RIO DE JANEIRO,2021-11,623955.0
RIO DE JANEIRO,2021-12,683040.0
RIO DE JANEIRO,2022-01,675790.0
RIO DE JANEIRO,2022-02,532243.0
RIO DE JANEIRO,2022-03,635221.0
RIO DE JANEIRO,2022-04,597401.0
RIO DE JANEIRO,2022-05,617075.0
RIO DE JANEIRO,2022-06,575841.0
RIO DE JANEIRO,2022-07,684497.0
RIO DE JANEIRO,2022-08,671125.0
RIO DE JANEIRO,2022-09,682629.0
RIO DE JANEIRO,2022-10,706021.0
RIO DE JANEIRO,2022-11,739362.0
RIO DE JANEIRO,2022-12,740644.0
RIO DE JANEIRO,2023-01,866310.0
RIO DE JANEIRO,2023-02,717404.0
RIO DE JANEIRO,2023-03,793745.0
RIO DE JANEIRO,2023-04,728373.0
RIO DE JANEIRO,2023-05,768044.0
RIO DE JANEIRO,2023-06,712478.0
RIO DE JANEIRO,2023-07,855558.0
RIO DE JANEIRO,2023-08,865879.0
RIO DE JANEIRO,2023-09,814837.0
RIO DE JANEIRO,2023-10,795190.0
RIO DE JANEIRO,2023-11,802405.0
RIO DE JANEIRO,2023-12,777958.0
RIO DE JANEIRO,2024-01,874022.0
RIO DE JANEIRO,2024-02,744823.0
RIO DE JANEIRO,2024-03,780147.0
RIO DE JANEIRO,2024-04,751107.0
RIO DE JANEIRO,2024-05,778388.0
RIO DE JANEIRO,2024-06,755872.0
RIO DE JANEIRO,2024-07,929304.0
RIO DE JANEIRO,2024-08,872279.0
RIO DE JANEIRO,2024-09,893426.0
RIO DE JANEIRO,2024-10,914938.0
RIO DE JANEIRO,2024-11,899322.0
RIO DE JANEIRO,2024-12,920861.0
RIO DE JANEIRO,2025-01,1018817.0
RIO DE JANEIRO,2025-02,887635.0
RIO DE JANEIRO,2025-03,985263.0
RIO DE JANEIRO,2025-04,904310.0
RIO DE JANEIRO,2025-05,921641.0
RIO DE JANEIRO,2025-06,898197.0
RIO DE JANEIRO,2025-07,1025960.0
RIO DE JANEIRO,2025-08,994463.0
RIO DE JANEIRO,2025-09,985550.0
RIO DE JANEIRO,2025-10,1062255.0
RIO DE JANEIRO,2025-11,1019474.0
RIO DE JANEIRO,2025-12,1103901.0
RIO LARGO,2021-01,113284.0
RIO LARGO,2021-02,70181.0
RIO LARGO,2021-03,64228.0
RIO LARGO,2021-04,31967.0
RIO LARGO,2021-05,46376.0
RIO LARGO,2021-06,54745.0
RIO LARGO,2021-07,94428.0
RIO LARGO,2021-08,82051.0
RIO LARGO,2021-09,89292.0
RIO LARGO,2021-10,101119.0
RIO LARGO,2021-11,99771.0
RIO LARGO,2021-12,98827.0
RIO LARGO,2022-01,139859.0
RIO LARGO,2022-02,92521.0
RIO LARGO,2022-03,100252.0
RIO LARGO,2022-04,85617.0
RIO LARGO,2022-05,78275.0
RIO LARGO,2022-06,67122.0
RIO LARGO,2022-07,94909.0
RIO LARGO,2022-08,93062.0
RIO LARGO,2022-09,89438.0
RIO LARGO,2022-10,101556.0
RIO LARGO,2022-11,91961.0
RIO LARGO,2022-12,92454.0
RIO LARGO,2023-01,140267.0
RIO LARGO,2023-02,90749.0
RIO LARGO,2023-03,91365.0
RIO LARGO,2023-04,85910.0
RIO LARGO,2023-05,84086.0
RIO LARGO,2023-06,76267.0
RIO LARGO,2023-07,96724.0
RIO LARGO,2023-08,93311.0
RIO LARGO,2023-09,87709.0
RIO LARGO,2023-10,100282.0
RIO LARGO,2023-11,91089.0
RIO LARGO,2023-12,108786.0
RIO LARGO,2024-01,150553.0
RIO LARGO,2024-02,108724.0
RIO LARGO,2024-03,101593.0
RIO LARGO,2024-04,88210.0
RIO LARGO,2024-05,88989.0
RIO LARGO,2024-06,90770.0
RIO LARGO,2024-07,121563.0
RIO LARGO,2024-08,109844.0
RIO LARGO,2024-09,104399.0
RIO LARGO,2024-10,115478.0
RIO LARGO,2024-11,115884.0
RIO LARGO,2024-12,117493.0
RIO LARGO,2025-01,162374.0
RIO LARGO,2025-02,113272.0
RIO LARGO,2025-03,116938.0
RIO LARGO,2025-04,110575.0
RIO LARGO,2025-05,109931.0
RIO LARGO,2025-06,105048.0
RIO LARGO,2025-07,126927.0
RIO LARGO,2025-08,121189.0
RIO LARGO,2025-09,115019.0
RIO LARGO,2025-10,122316.0
RIO LARGO,2025-11,120831.0
RIO LARGO,2025-12,128306.0
RIO VERDE,2021-01,819.0
RIO VERDE,2021-02,842.0
RIO VERDE,2021-03,657.0
RIO VERDE,2021-04,403.0
RIO VERDE,2021-05,606.0
RIO VERDE,2021-06,528.0
RIO VERDE,2021-07,719.0
RIO VERDE,2021-08,1200.0
RIO VERDE,2021-09,1067.0
RIO VERDE,2021-10,1210.0
RIO VERDE,2021-11,1336.0
RIO VERDE,2021-12,1497.0
RIO VERDE,2022-01,1153.0
RIO VERDE,2022-02,1026.0
RIO VERDE,2022-03,1548.0
RIO VERDE,2022-04,1373.0
RIO VERDE,2022-05,1485.0
RIO VERDE,2022-06,1300.0
RIO VERDE,2022-07,1700.0
RIO VERDE,2022-08,1492.0
RIO VERDE,2022-09,1302.0
RIO VERDE,2022-10,1312.0
RIO VERDE,2022-11,1263.0
RIO VERDE,2022-12,1376.0
RIO VERDE,2023-01,1115.0
RIO VERDE,2023-02,1334.0
RIO VERDE,2023-03,1571.0
RIO VERDE,2023-04,1677.0
RIO VERDE,2023-05,1595.0
RIO VERDE,2023-06,1477.0
RIO VERDE,2023-07,1803.0
RIO VERDE,2023-08,1673.0
RIO VERDE,2023-09,2012.0
RIO VERDE,2023-10,1628.0
RIO VERDE,2023-11,1527.0
RIO VERDE,2023-12,1522.0
RIO VERDE,2024-01,1558.0
RIO VERDE,2024-02,1309.0
RIO VERDE,2024-03,1486.0
RIO VERDE,2024-04,3505.0
RIO VERDE,2024-05,3292.0
RIO VERDE,2024-06,3380.0
RIO VERDE,2024-07,3682.0
RIO VERDE,2024-08,2920.0
RIO VERDE,2024-09,1636.0
RIO VERDE,2024-10,1669.0
RIO VERDE,2024-11,1460.0
RIO VERDE,2024-12,1705.0
RIO VERDE,2025-01,1399.0
RIO VERDE,2025-02,1136.0
RIO VERDE,2025-03,251.0
RONDONÓPOLIS,2021-01,983.0
RONDONÓPOLIS,2021-02,1175.0
RONDONÓPOLIS,2021-03,810.0
RONDONÓPOLIS,2021-04,555.0
RONDONÓPOLIS,2021-05,912.0
RONDONÓPOLIS,2021-06,950.0
RONDONÓPOLIS,2021-07,1193.0
RONDONÓPOLIS,2021-08,1915.0
RONDONÓPOLIS,2021-09,1562.0
